更新日,曲名
2025/02/27,[to the beginning／わため＆アイリス＆カリオペ]【THE DEVIL WEARS HOPE 3D LIVE】 IRyS Anniversary LIVE[on-off].mp4
2025/02/27,【ハイスクール・フリート 劇場版】Free Turn／TrySail(on-UVRchorus-cut)※crm.mp4
2025/02/27,【異世界かるてっと2】ポンコツ! 異世界シアター／異世界かるてっと(on-UVRchorus-cut)※ED crm パート有.mp4
2025/02/26,【神様になった日】君という神話／麻枝准×やなぎなぎ(on-UVRchorus-cut))※OP crm.mp4
2025/02/26,【八男って、それはないでしょう!】月明かりのMonologue／Arai×AKINO from bless(on-UVRchorus-cut)※ED crm.mp4
2025/02/26,【きみの色】in the pocket／Mr.Children［on-cut］.mp4
2025/02/26,【戦翼のシグルドリーヴァ】サヨナラナミダ／スピラ・スピカ(on-UVRchorus-cut)※ED crm.mp4
2025/02/26,【ライブ映像】[ラブライブシリーズグループ混合]繚乱！ビクトリーロード アジアツアーVer_[ラブライブシリーズアジアツアー2024 Day2]_OnVocal.mp4
2025/02/26,【恋とプロデューサー～EVOL×LOVE～】舞い降りてきた雪／鈴木このみ(on-UVRchorus-cut)※ED crm.mp4
2025/02/26,【FateGrand Order -絶対魔獣戦線バビロニア】星が降るユメ／藍井エイル(on-UVRchorus-cut)※ED crm.mp4
2025/02/26,【ゴブリンスレイヤー】Rightfully／Mili (on-UVRchorus-cut)※OP crm.mp4
2025/02/26,【進撃の巨人】憧憬と屍の道／Linked Horizon(on-UVRchorus-cut)※OP crm).mp4
2025/02/26,【灼眼のシャナ 劇場版】天壌を翔る者たち／Love Planet Five(on-UVRchorus-cut)※crm 2パート分け.mp4
2025/02/26,【ゾンビランドサガ】光へ／フランシュシュ(on-UVRchorus-cut)※ED crm 3パート分け .mp4 .mp4
2025/02/26,[Redo／兎田ぺこら＆百鬼あやめ]兎田ぺこら生誕祭2025 [on-off].mp4
2025/02/26,【外科医エリーゼ  OP】 believer(cut&コーラス入-on)_Last版 ／ エリーゼ(CV.石川由依)_けんちぃ_822.mp4
2025/02/26,[メイジ・オブ・ヴァイオレット ／沙花叉クロヱ＆紫咲シオン]沙花叉クロヱ卒業ライブ[on-off].mp4
2025/02/26,[→unfinished→／獅白ぼたん＆風間いろは]獅白ぼたん3周年[on-off].mp4
2025/02/26,[DEAREST DROP／百鬼あやめ＆角巻わため]ホロライブ[on-off]※.mp4
2025/02/26,[HIGHER-HYPER!／プリマステラ]Highspeed Etoile[on-off].mp4
2025/02/26,NOëL〜La neige〜 - テルミドール／門倉千紗都 (水樹奈々)「出雲大社御奉納公演～月花之宴～」『on-cut chorus-UVR-cut』※間奏部分が30秒ほど短縮されてます.mp4
2025/02/26,【いろメロミックス】【CMソング※MV】【still in the groove】【水樹奈々】【Off-On】.mp4
2025/02/25,【怪物くん ED】 おれは怪物くんだ(on) ／ 白石冬美、今西正男、大竹宏、兼本新吾_けんちぃ_032.mp4
2025/02/25,ラピスのお人形／ヰ世界情緒[on-off].mp4
2025/02/25,[grand blue／北原愛子] 天使な小生意気[on-off]※YouTube動.mp4
2025/02/24,【勇気爆発バーンブレイバーン】双炎の肖像※パート分け、9話ver｜(Chorus-On-Off)｜イサミ・アオ（鈴木崚汰）,ルイス・スミス（阿座上洋平）｜ギン.mp4
2025/02/24,新竹取物語1000年女王 ED_まほろば伝説_石川まなみ_2CH_画質UP版.mp4
2025/02/24,【ダンダダン】オトノケ／Creepy Nuts(off-on)※公式アニメMV.mp4
2025/02/24,KAMITSUBAKI (off-UVRchorus-on) ラピスのお人形※ヰ世界情緒 MV.mp4
2025/02/24,【となりの吸血鬼さん】†吸tie Ladies†(パート分け)(ver4)／ソフィー・トワイライト(富田美憂)、天野灯(篠原侑)、夏木ひなた(Lynn)、エリー(和氣あず未)[on-cut].mp4
2025/02/24,【この中に1人、妹がいる!】Choose me ダーリン／StylipS[on-cut].mp4
2025/02/24,新竹取物語1000年女王 OP_コスモス・ドリーム -宇宙をかける夢-_高梨雅樹_2CH_画質UP版.mp4
2025/02/24,【ニコカラ】百花繚乱.mp4
2025/02/24,【ニコカラ】BOW AND ARROW.mp4
2025/02/24,【ギルドの受付嬢ですが、残業は嫌なのでボスをソロ討伐しようと思います】[OP]パーフェクトデイ／310〔MVC-On-Off〕.mp4
2025/02/23,誰ソ彼ホテル (off-UVRchorus-on) たそかれ【吉澤嘉代子】.mp4
2025/02/23,クラスの大嫌いな女子と結婚することになった。 (off-UVRchorus-on) 恋人以上、好き未満【＝LOVE】.mp4
2025/02/23,甘神さんちの縁結び (off-UVRchorus-on) やわく恋して ～ずっと僕らでいられますように～【ももいろクローバーZ】※Ver3 第１３話まで ももクロ ４人パート分けあり.mp4
2025/02/23,Neet In Jam／REAL AKIBA BOYZ loves 中川翔子／ニートくノ一となぜか同棲はじめました (VC-On) 【パート分け】.mp4
2025/02/23,【アイドルマスターシャイニーカラーズ】Bloomy!／アルストロメリア[on-off]※パート分け.mp4
2025/02/23,【外れスキル《木の実マスター》】そんな僕らの冒険譚！／TrySail(パート分有onのみver1).mp4
2025/02/23,劇場版 天元突破グレンラガン 紅蓮篇 挿入歌_happily ever after_中川翔子_4CH_画質UP版.mp4
2025/02/23,記憶(cut&コーラス入-on) ／ RIDEBACK ED ／ ユンナ feat.GOKU(cargo) ／ けんちぃ_072.mp4
2025/02/23,天元突破グレンラガン OP_空色デイズ_中川翔子_3CH_画質UP版.mp4
2025/02/23,わんだふるぷりきゅあ! evolution!! 映画映像Ver　吉武千颯 VC (On_Off).mp4
2025/02/23,【Vtuber】「ハイリー・センシティブ・ハート」[IM][桜樹みりあ][2tr Off-On].mp4
2025/02/23,地縛少年花子くん２ (off-UVRchorus-on) With a Wish【鬼頭明里】.mp4
2025/02/23,【Vtuber】「明くる日へ」[IM][桜樹みりあ][2tr Off-On].mp4
2025/02/23,【にじさんじ】「Rock’n Rouge(Cover)」[IM][シスター・クレア][2tr Off-On].mp4
2025/02/23,【Vtuber】「非現実インスパイア」[IM][桜樹みりあ][2tr Off-On].mp4
2025/02/23,【にじさんじ】「ヴェルヴェット」[IM][ソフィア・ヴァレンタイン][2tr Off-On].mp4
2025/02/23,【Vtuber】「正常の才も塞翁がウマ」[IM][桜樹みりあ][2tr Off-On].mp4
2025/02/22,[Dear you -cry-／癒月（竜宮レナver）]ひぐらしのなく頃に[on-off].mp4
2025/02/22,旧OVA版_万能文化猫娘 OPテーマ_私にハッピーバースデイ_林原めぐみ_4CH_画質UP版.mp4
2025/02/22,【ソードアート・オンライン オルタナティブ ガンゲイル・オンラインⅡ】「Toxic」[IN][ReoNa][2tr Off-On].mp4
2025/02/22,【るRWBY Vol.1&3】I May Fall／Jeff Williams Feat.Casey Lee Williams(Off-On).mp4
2025/02/22,【織田信奈の野望】「おいもパラダイス」[IM][松平元康(三森すずこ)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「ヒトツノネガイ」[IM][織田信奈(伊藤かな恵)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「ガンバラ☆」[IM][蜂須賀 五右衛門(金田朋子)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「接近ミラクル」[IM][明智光秀(矢作紗友里)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「きっと..」[IM][ルイズ・フロイス(佐藤利奈)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「One in a million!!」[IM][梵天丸(大久保瑠美)][2tr Off-On].mp4
2025/02/22,【織田信奈の野望】「やさシク、されたい。」[IM][竹中半兵衛(小倉唯)][2tr Off-On].mp4
2025/02/22,【新八犬伝 ED1-2】 夕焼けの空・仁・義・礼・智・忠・信・孝・悌(cut&コーラス入-on) ／ 坂本九、ロイヤルナイツ_けんちぃ_862.mp4
2025/02/22,【マジック・メイカー ～異世界魔法の作り方～ OP】 煌めき(cut&コーラス入-on) ／ XIIX_けんちぃ_904.mp4
2025/02/22,ラジかるッ - PRIDE OF GLORY／水樹奈々「NANA MIZUKI LIVE HEROES 2023 -LIGHTNING MODE-」『on-cut chorus-UVR-cut』.mp4
2025/02/22,グリザイア：ファントムトリガー (off-UVRchorus-on) ダンデライオン【南條愛乃】※2025 TVアニメ版 ED.mp4
2025/02/22,劇場アニメ_スレイヤーズ 主題歌_MIDNIGHT BLUE_林原めぐみ_4CH_画質UP版.mp4
2025/02/22,BanG Dream! Ave Mujica (off-UVRchorus-on) 春日影【CRYCHIC】※Ver2 第７話 挿入歌編集版.mp4
2025/02/22,さよならをもう一度 (本人_ライブ映像) 尾崎紀世彦 (2ch_VC_ON) UVR-MDX版.mp4
2025/02/22,【チ。 ―地球の運動について― OP】 怪獣(cut&コーラス入-on)_アニメMV版 ／ サカナクション_けんちぃ_900.mp4
2025/02/22,【〈物語〉シリーズ オフ&モンスターシーズン「撫物語」】[OP]caramel ribbon cursetard（パート分け）／千石撫子(花澤香菜)&斧乃木余接(早見沙織)〔On-Off〕.mp4
2025/02/22,異修羅 第２期 (off-UVRchorus-on) True Peak【前島麻由】※Ver2.mp4
2025/02/22,【名探偵コナン】[OP56]SPARKLE[大黒摩季](on-cut)krk.mp4
2025/02/21,大好きのキズナ VC (On_Off).mp4
2025/02/21,大切リスト。（パート分け）(MV)／ハート♡インベーダー［on-cut］.mp4
2025/02/21,【母をたずねて三千里 OP】 草原のマルコ(cut&コーラス入-on) ／ 大杉久美子_けんちぃ_849.mp4
2025/02/21,【輪姦媚薬中毒】【ED】【JailAngel】【Mio】【off-on】.mp4
2025/02/21,【ドロヘドロ】ED2｜Night SURFING／(K)NoW_NAME［on-off］〔素材元：xHCaFpqZFQI〕.mp4
2025/02/21,サラリーマンが異世界に行ったら四天王になった話 (off-UVRchorus-on) ツヨガールフレンド【otonari】.mp4
2025/02/21,天久鷹央の推理カルテ (off-UVRchorus-on) SCOPE【Aimer】※Ver2 暫定版 第７話まで.mp4
2025/02/21,シャングリラ・フロンティア 2nd season (off-UVRchorus-on) realitYhurts.【CVLTE】※第２クール ED.mp4
2025/02/21,【外れスキル《木の実マスター》】ブレイブリーダンス(MVver)(パート分け)／雪花ラミィ×アーリオ・オーリオ・エ・ペペロンチーノ[on-cut].mp4
2025/02/21,[夜の罪咎が見せた夢 ／Sound Horizon]絵馬に願ひを！[on-off].mp4
2025/02/21,青と親友 (cut) ホーリーアンデッド.mp4
2025/02/21,好き好き好きが好きなだけ -有頂天！EX Ver- (cut) ホーリーアンデッド.mp4
2025/02/21,好き好き好きが好きなだけ (cut) ホーリーアンデッド.mp4
2025/02/21,[無限回廊／古手梨花(田村ゆかり)]ひぐらしのなく頃に[on-off].mp4
2025/02/21,[私の生まれた《地平線》／Sound Horizon]絵馬に願ひを！[on-off].mp4
2025/02/21,【烏は主を選ばない ED】 とこしえ(cut&コーラス入-on) ／ 志方あきこ_けんちぃ_809.mp4
2025/02/20,未来警察ウラシマン 挿入歌_Maybe_MoJo_2CH_画質UP版.mp4
2025/02/20,[愛のイナズマ閃光／富竹ジロウ(大川透)]ひぐらしのなく頃に[on-off].mp4
2025/02/20,【マジック・メイカー 〜異世界魔法の作り方〜】[OP]煌めき／XIIX(On-Cut)【naoo】.mp4
2025/02/20,BanG Dream! Ave Mujica (off-UVRchorus-on) KiLLKiSS【Ave Mujica】.mp4
2025/02/20,BanG Dream! Ave Mujica (off-UVRchorus-on) 人間になりたいうたⅡ【CRYCHIC】※第７話 挿入歌.mp4
2025/02/19,【ニコカラ】FLESH & BLOOD ～二つの想い～.mp4
2025/02/19,シャングリラ・フロンティア 2nd season (off-UVRchorus-on) Frontiers(Prod. Chaki Zulu)【Awich】※第２クール OP アニメ公式 MV.mp4
2025/02/19,【サラリーマンが異世界に行ったら四天王になった話】[ED]ツヨガールフレンド／otonari(On-Cut)【naoo】.mp4
2025/02/19,超時空要塞マクロス 愛・おぼえていますか EDテーマ_天使の絵の具_飯島真理_4CH_画質UP版.mp4
2025/02/19,誰ソ彼ホテル (off-UVRchorus-on) たそかれ※吉澤嘉代子 MV.mp4
2025/02/19,【BEYBLADE X】「Cosmic Treat」[Ed][Perfume][On-Off][アニメ][芝ちゃん].mp4
2025/02/19,銀河戦国群雄伝ライ 主題歌_雷伝説_谷本憲彦 (速水けんたろう)_2CH_画質UP版.mp4
2025/02/19,没落予定の貴族だけど、暇だったから魔法を極めてみた (off-UVRchorus-on) JOY!!※岡咲美保 MV.mp4
2025/02/18,【沖縄で好きになった子が方言すぎてツラすぎる】ED3｜Best Friend〔2パート分け〕／ひーなー(CV：鬼頭明里)＆かーなー(CV：ファイルーズあい)［on-off］.mp4
2025/02/18,【沖縄で好きになった子が方言すぎてツラすぎる】ED2｜あなたに〔2パート分け〕／ひーなー(CV：鬼頭明里)＆かーなー(CV：ファイルーズあい)［on-off］.mp4
2025/02/18,【アイドルマスターシャイニーカラーズ】チョコデート♡サンデー／園田智代子（CV.白石晴香）[on-off].mp4
2025/02/18,【バジリスク 〜甲賀忍法帖〜】【ED※MV】【ヒメムラサキ】【水樹奈々】【Off-On】.mp4
2025/02/18,Never -聖闘士星矢のテーマ-／MAKE-UP／聖闘士星矢 天界編 序奏～overture～ (VC-On).mp4
2025/02/18,【バジリスク 〜甲賀忍法帖〜】【ED※MV】【WILD EYES】【水樹奈々】【Off-On】.mp4
2025/02/18,【スレイヤーズ】【IN】【SLAYERS 4 the future】【林原めぐみ・松本保典・鈴木真仁・緑川光】【off-on】.mp4
2025/02/18,【ノンタイアップ】白雪姫／エミルの愛した月夜に第III幻想曲を [on-off].mp4
2025/02/18,【デッドデッドデーモンズデデデデデストラクション ED】絶絶絶絶対聖域(cut&コーラス入-on)_パート分け ／  ano feat.幾田りら_けんちぃ_826.mp4
2025/02/17,超時空要塞マクロス 愛・おぼえていますか 主題歌_愛・おぼえていますか ロングバージョン__飯島真理_4CH_画質UP版.mp4
2025/02/17,この会社に好きな人がいます (off-UVRchorus-on) あのね、【ポルカドットスティングレイ】.mp4
2025/02/17,【君のことが大大大大大好きな100人の彼女】Unmei？(パート分け)／原賀胡桃(進藤あまね)、銘戸芽衣(三森すずこ)、須藤 育(高橋李依)、美杉美々美(Lynn)、華暮愛々(高尾奏音)[on-cut].mp4
2025/02/17,【異修羅 Season 2 ED】 THE IOLITE(cut&コーラス入-off-on) ／ sajou no hana_けんちぃ_902.mp4
2025/02/17,【アイドルマスターシャイニーカラーズ】SWEET♡STEP／シャイニーカラーズ[on-off].mp4
2025/02/16,【ニコカラ】Just Follow Stars(ﾎﾛｽﾀｰｽﾞ).mp4
2025/02/16,【VOCALOID】しゅーてぃん☆すたー／重音テト [on-off].mp4
2025/02/16,【この会社に好きな人がいます】[OP]あのね、／ポルカドットスティングレイ(On-Cut)【naoo】.mp4
2025/02/16,【revisions】カーテンコール／WEAVER(on-UVRchorus-cut)※ED crm.mp4
2025/02/16,【SSSS.GRIDMAN】UNION／OxT (on-UVRchorus-cut) ※OP crm.mp4
2025/02/16,【エガオノダイカ】エガオノカナタ／Chihofeaturing majiko (on-UVRchorus-cut)※OP crm パート分け有修正１.mp4
2025/02/16,【進撃の巨人】Red Swan／YOSHIKI feat. HYDE (on-UVRchorus-cut) ※OP crm ver2.mp4
2025/02/16,テイルズ オブ シンフォニア THE ANIMATION テセアラ編 - 天空のカナリア／水樹奈々「NANA MIZUKI LIVE HEROES 2023 -LIGHTNING MODE-」『on-cut chorus-UVR-cut』.mp4
2025/02/16,【ソードアート・オンライン アリシゼーション】アイリス／藍井エイル(on-UVRchorus-cut)※ED crm.mp4
2025/02/16,【IDOLY PRIDE】ひめごとリップ／TRINITYAiLE(ON_UVRCUT).mp4
2025/02/16,【IDOLY PRIDE】チョコラブキッス／TRINITYAiLE(UVRCUT_ON).mp4
2025/02/16,【終末トレインどこへいく？】ユリイカ／ロクデナシ(vc-on).mp4
2025/02/16,【グランベルム】願い／Uru(on-UVRchorus-cut)※ED crm.mp4
2025/02/16,【cover】サマータイムレコード 秘密結社holoX【#SSholoX】.mp4
2025/02/16,鬼神童子ZENKI　OP2_超鬼神ZENKI、来迎聖臨!_影山ヒロノブ_2CH_画質UP版.mp4
2025/02/16,[Hi☆sCoool! セハガール]ED 若い力 -SEGA HARD GIRLS MIX- (アニメ)(Off,On)／SC-3000、SG-1000、SG-1000Ⅱ、ゲームギア、ロボピッチャ.mp4
2025/02/16,ウィッチブレイド OP_XTC (エクスタシー)_サイキックラバー_2CH_OFF改.mp4
2025/02/16,[幕末Rock]OP What's this？ (アニメ)(Off,On)／超魂團(ウルトラソウルズ).mp4
2025/02/16,【百妖譜】善念起｜(Cut-On)｜李玉剛｜ギン.mp4
2025/02/15,【シャングリラ・フロンティア OP】 BROKEN GAMES(cut&コーラス入-on) ／ FZMZ_けんちぃ_539.mp4
2025/02/15,【没落予定の貴族だけど、暇だったから魔法を極めてみた】[ED]JOY!!／岡咲美保(On-Cut)【naoo】.mp4
2025/02/15,スキキライも追い越して [DUO3] (cut) クラスの大嫌いな女子と結婚することになった。.mp4
2025/02/15,Pray Pray Pray [DUO3] (cut) 甘神さんちの縁結び.mp4
2025/02/15,カンコー学生服 学生工学 Do you like you編 - New Sensation／水樹奈々「NANA MIZUKI LIVE HOME 2022」『on-off chorus-UVR-cut』※CMソング.mp4
2025/02/15,アオのハコ_OP_Same Blue_Official髭男dism_2CH_OFF改.mp4
2025/02/15,[長門有希ちゃんの消失]ED ありがとう、だいすき (アニメ)(Off,On)／茅原実里.mp4
2025/02/15,R) RELAX PARADISE【on_off_MV4】流星隊_1920.mp4
2025/02/15,Y) YeeeeES! JUKEBOX【on_off_嘘PV仮】茨塾VS敬人塾_1920.mp4
2025/02/15,L) Luminous Crown【on_off_アニメMV】Knights_1920.mp4
2025/02/15,C) Chocola-Tic After School【on_off_MV】Switch_1920.mp4
2025/02/15,SFCゲーム_テイルズ オブ ファンタジア 主題歌_夢は終わらない -こぼれ落ちる時の雫-_吉田由香里_4CH.mp4
2025/02/15,PSゲーム_サモンナイト2 OP_光の都_加藤いづみ_4CH_画質UP版.mp4
2025/02/15,【ALIVE & KICKING】【MV】【Tears' Night】【水樹奈々】【Off-On】.mp4
